Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
99648	-1268.774	-1487.356	218.5822	1.45555	0.598932	0.401068	1.0073
99654	-1269.782	-1488.258	218.4766	1.587596	0.588085	0.411915	0.9807407
99660	-1261.375	-1479.86	218.485	1.447408	0.588085	0.411915	1.10732
99666	-1269.974	-1488.392	218.418	1.297833	0.591792	0.408208	1.293209
99672	-1266.325	-1484.002	217.6773	1.176116	0.681136	0.318864	1.922709
99678	-1275.502	-1492.58	217.0777	1.274693	0.584488	0.415512	2.252328
99684	-1270.676	-1488.782	218.1052	1.274693	0.584488	0.415512	1.552596
99690	-1275.248	-1493.272	218.0248	1.355078	0.664598	0.335402	1.552596
99696	-1274.367	-1492.297	217.9299	1.221547	0.557853	0.442147	1.717172
99702	-1276.909	-1494.105	217.196	1.166105	0.621926	0.378074	2.246118
99708	-1271.002	-1487.955	216.9529	1.142351	0.607951	0.392049	2.415983
99714	-1267.987	-1484.929	216.941	1.154224	0.547117	0.452883	2.415983
99720	-1265.489	-1482.606	217.1168	1.184573	0.619145	0.380855	2.285064
99726	-1259.838	-1477.045	217.2068	1.094577	0.680254	0.319746	2.285064
99732	-1276.296	-1494.021	217.7254	1.230253	0.710765	0.289235	1.853197
99738	-1273.979	-1491.764	217.7853	1.1703	0.587205	0.412795	1.853197
99744	-1272.645	-1490.745	218.1	1.369463	0.624751	0.375249	1.485807
99750	-1266.789	-1485.095	218.3062	1.474644	0.647528	0.352472	1.239484
99756	-1285.887	-1503.948	218.0617	1.362295	0.590986	0.409014	1.519872
99762	-1290.722	-1509.008	218.2853	1.401988	0.740802	0.259198	1.316339
99768	-1272.701	-1490.894	218.1926	1.452444	0.673946	0.326054	1.350151
99774	-1274.006	-1492.335	218.3287	1.446158	0.673946	0.326054	1.244464
99780	-1263.876	-1482.008	218.1314	1.220394	0.700611	0.299389	1.573226
99786	-1260.994	-1479.064	218.0691	1.267774	0.700611	0.299389	1.584125
99792	-1260.687	-1478.618	217.9304	1.280132	0.642553	0.357447	1.675305
99798	-1265.962	-1482.82	216.8582	1.10997	0.615054	0.384946	2.495772
99804	-1261.69	-1478.86	217.1693	1.022866	0.615054	0.384946	2.354658
99810	-1273.279	-1490.107	216.8276	1.158744	0.589163	0.410837	2.484401
99816	-1272.752	-1490.245	217.493	1.201027	0.607716	0.392284	2.029447
99822	-1275.934	-1493.477	217.5431	1.193475	0.557942	0.442058	2.001135
99828	-1266.653	-1484.076	217.4232	1.078789	0.557942	0.442058	2.155574
99834	-1276.446	-1492.692	216.246	1.084712	0.621273	0.378727	2.887364
99840	-1275.67	-1492.866	217.1963	1.19388	0.630702	0.369298	2.228051
99846	-1264.489	-1482.453	217.9634	1.223632	0.580381	0.419619	1.691997
99852	-1276.35	-1493.889	217.5391	1.183088	0.635194	0.364806	2.010716
99858	-1272.967	-1490.962	217.9947	1.155293	0.639649	0.360351	1.718176
99864	-1275.065	-1493.235	218.1704	1.302956	0.628823	0.371177	1.48287
99870	-1266.406	-1484.422	218.0163	1.416176	0.633426	0.366574	1.513516
99876	-1274.852	-1493.028	218.1757	1.248907	0.633426	0.366574	1.519423
99882	-1278.758	-1496.763	218.0051	1.444782	0.653816	0.346184	1.500525
99888	-1272.644	-1491.093	218.4489	1.378833	0.661317	0.338683	1.199713
99894	-1271.067	-1488.98	217.9138	1.243272	0.644404	0.355596	1.713194
99900	-1280.767	-1498.192	217.4252	1.037915	0.606866	0.393134	2.180865
99906	-1277.908	-1495.291	217.3832	1.165816	0.593619	0.406381	2.124915
99912	-1285.324	-1502.706	217.3817	1.165816	0.496379	0.503621	2.125872
99918	-1281.401	-1499.37	217.9695	1.274524	0.572097	0.427903	1.651311
99924	-1276.605	-1495.056	218.4515	1.406737	0.645395	0.354605	1.173384
99930	-1276.228	-1494.082	217.8536	1.287594	0.65126	0.34874	1.724435
99936	-1284.771	-1502.625	217.8535	1.17936	0.65126	0.34874	1.800019
99942	-1275.011	-1493.17	218.1588	1.302873	0.646137	0.353863	1.491638
99948	-1278.414	-1495.832	217.4185	1.232532	0.646137	0.353863	2.057901
99954	-1271.419	-1489.156	217.7373	1.240636	0.646137	0.353863	1.837877
99960	-1265.489	-1483.226	217.7372	1.205544	0.599122	0.400878	1.862041
99966	-1266.363	-1483.244	216.8806	1.200097	0.561265	0.438735	2.425178
99972	-1264.586	-1481.21	216.6243	1.02643	0.629197	0.370803	2.69242
99978	-1263.847	-1479.904	216.0576	0.8605744	0.695345	0.304655	3.134758
99984	-1264.897	-1481.421	216.5237	0.8498472	0.724096	0.275904	2.861442
99990	-1269.742	-1487.025	217.2829	1.06018	0.581246	0.418754	2.258356
99996	-1278.769	-1496.114	217.3446	1.042242	0.627627	0.372373	2.230208
100002	-1276.991	-1495.127	218.1361	1.107702	0.640272	0.359728	1.651481
100008	-1290.642	-1508.818	218.1754	1.516821	0.640272	0.359728	1.312379
100014	-1279.599	-1497.231	217.6323	1.193157	0.627281	0.372719	1.941555
100020	-1272.348	-1490.085	217.7376	1.153324	0.680543	0.319457	1.8973
100026	-1297.156	-1513.952	216.7959	1.144423	0.48856	0.51144	2.513181
100032	-1277.295	-1495.424	218.1284	1.254158	0.54322	0.45678	1.550574
100038	-1280.752	-1498.831	218.0789	1.289662	0.558039	0.441961	1.560894
100044	-1275.823	-1493.862	218.0391	1.385524	0.589595	0.410405	1.519378
100050	-1273.066	-1491.16	218.0939	1.23638	0.622887	0.377113	1.588988
100056	-1267.599	-1484.817	217.2181	1.07566	0.572474	0.427526	2.289973
100062	-1272.492	-1489.788	217.2959	1.022671	0.651351	0.348649	2.274069
100068	-1273.342	-1490.919	217.5768	1.219396	0.651782	0.348218	1.961264
100074	-1287.591	-1505.503	217.9119	1.346811	0.577388	0.422612	1.640775
100080	-1283.422	-1501.675	218.253	1.424325	0.577388	0.422612	1.3244
100086	-1286.662	-1504.791	218.1288	1.480482	0.60702	0.39298	1.378345
100092	-1286.431	-1504.647	218.2166	1.381533	0.639695	0.360305	1.387126
100098	-1283.329	-1501.75	218.4207	1.68297	0.545996	0.454004	0.9395826
100104	-1275.641	-1494.166	218.5256	1.68297	0.587753	0.412247	0.8175719
100110	-1278.724	-1497.199	218.4749	1.713247	0.626601	0.373399	0.8431785
100116	-1274.93	-1493.09	218.1602	1.478654	0.644418	0.355582	1.355069
100122	-1274.179	-1492.292	218.113	1.353994	0.670473	0.329527	1.487693
100128	-1263.902	-1481.915	218.0124	1.133822	0.61533	0.38467	1.720846
100134	-1272.397	-1490.167	217.7699	1.355417	0.572164	0.427836	1.735542
100140	-1269.765	-1487.657	217.8914	1.272677	0.575393	0.424607	1.708237
100146	-1272.417	-1490.297	217.8792	1.281518	0.592646	0.407354	1.710616
100152	-1268.78	-1486.401	217.621	1.305535	0.675545	0.324455	1.873091
100158	-1275.874	-1493.069	217.1953	1.243648	0.576953	0.423047	2.196537
100164	-1279.627	-1497.51	217.883	1.28916	0.666683	0.333317	1.702521
100170	-1277.777	-1494.585	216.8081	0.9534985	0.666683	0.333317	2.624131
100176	-1282.251	-1499.795	217.5444	1.426008	0.666683	0.333317	1.843101
100182	-1281.078	-1499.424	218.346	1.539468	0.666683	0.333317	1.149464
100188	-1293.192	-1511.539	218.3471	1.505374	0.674285	0.325715	1.178448
100194	-1302.163	-1520.31	218.1472	1.505374	0.619091	0.380909	1.344159
100200	-1297.319	-1515.599	218.2792	1.324829	0.570128	0.429872	1.382452
100206	-1296.521	-1515.042	218.5213	1.552807	0.597152	0.402848	0.9705482
100212	-1285.491	-1503.9	218.4095	1.594186	0.596912	0.403088	1.040677
100218	-1270.923	-1489.168	218.2448	1.441015	0.642383	0.357617	1.317542
100224	-1267.826	-1486.243	218.4164	1.511525	0.649857	0.350143	1.111377
100230	-1280.197	-1498.594	218.3972	1.500229	0.69004	0.30996	1.138833
100236	-1275.984	-1494.369	218.3858	1.529257	0.734762	0.265238	1.123024
100242	-1282.408	-1500.866	218.4579	1.479088	0.604355	0.395645	1.103149
100248	-1267.862	-1486.008	218.1452	1.494396	0.597077	0.402923	1.35449
100254	-1278.006	-1495.02	217.0142	0.9279763	0.597077	0.402923	2.512033
100260	-1282.097	-1500.213	218.1158	1.373207	0.712154	0.287846	1.471063
100266	-1270.13	-1488.615	218.4844	1.556225	0.623696	0.376304	1.004535
100272	-1274.856	-1493.093	218.2362	1.556225	0.643322	0.356678	1.229757
100278	-1274.336	-1492.454	218.1178	1.5288	0.688862	0.311138	1.348876
100284	-1274.25	-1490.14	215.8902	0.8225796	0.51393	0.48607	3.256501
100290	-1271.593	-1488.146	216.5527	0.7138314	0.634607	0.365393	2.92613
100296	-1260.774	-1477.569	216.7946	0.9203098	0.661354	0.338646	2.65295
100302	-1275.108	-1491.066	215.9584	0.9170859	0.639414	0.360586	3.160143
100308	-1263.539	-1479.626	216.0868	0.7886494	0.60872	0.39128	3.160143
100314	-1284.502	-1500.517	216.0152	0.8602082	0.599513	0.400487	3.160143
100320	-1292.124	-1509.767	217.6431	1.293932	0.581415	0.418585	1.865935
100326	-1279.022	-1496.557	217.535	1.26782	0.686683	0.313317	1.956791
100332	-1272.74	-1490.798	218.0583	1.325017	0.689496	0.310504	1.550079
100338	-1263.958	-1481.895	217.9363	1.214648	0.647378	0.352622	1.717551
100344	-1271.627	-1489.624	217.9969	1.103472	0.663393	0.336607	1.753035
100350	-1274.346	-1491.659	217.3138	1.136648	0.577766	0.422234	2.189092
100356	-1272.234	-1489.788	217.5542	1.202407	0.657933	0.342067	1.987752
100362	-1280.374	-1498.322	217.9476	1.291965	0.657933	0.342067	1.654506
100368	-1280.28	-1498.335	218.0549	1.286229	0.691706	0.308294	1.581057
100374	-1271.143	-1488.234	217.0917	1.109847	0.611584	0.388416	2.348736
100380	-1273.911	-1490.999	217.0886	1.112917	0.673753	0.326247	2.348736
100386	-1268.767	-1486.285	217.5181	1.134564	0.722857	0.277143	2.056803
100392	-1278.854	-1496.87	218.016	1.275248	0.751784	0.248216	1.617309
100398	-1276.808	-1493.648	216.8403	1.138923	0.666265	0.333735	2.488878
100404	-1285.324	-1501.742	216.4179	0.9974667	0.656111	0.343889	2.83611
100410	-1271.549	-1488.221	216.6721	0.9670374	0.656111	0.343889	2.699534
100416	-1284.409	-1500.378	215.9698	0.9308526	0.677926	0.322074	3.145187
100422	-1286.595	-1502.694	216.0988	0.931479	0.586778	0.413222	3.067905
100428	-1287.492	-1503.657	216.1654	0.8648785	0.586778	0.413222	3.067905
100434	-1279.883	-1495.403	215.5204	0.727402	0.599642	0.400358	3.529186
100440	-1283.786	-1499.116	215.3307	0.699784	0.598737	0.401263	3.655451
100446	-1279.957	-1497.115	217.1576	0.7922838	0.536587	0.463413	2.507186
100452	-1278.524	-1494.867	216.3425	1.051005	0.540447	0.459553	2.849331
100458	-1287.947	-1505.573	217.626	1.003862	0.531726	0.468274	2.071838
100464	-1274.906	-1493.148	218.2422	1.172902	0.531726	0.468274	1.526521
100470	-1276.069	-1494.217	218.1475	1.287472	0.668737	0.331263	1.511689
100476	-1286.805	-1505.137	218.3322	1.320674	0.668313	0.331687	1.343886
100482	-1291.917	-1510.213	218.2959	1.357013	0.569975	0.430025	1.343886
100488	-1288.391	-1506.8	218.4091	1.357013	0.680657	0.319343	1.251831
100494	-1275.515	-1493.58	218.0648	1.49558	0.663492	0.336508	1.416422
100500	-1277.122	-1495.648	218.5263	1.625509	0.663492	0.336508	0.8863157
100506	-1272.844	-1491.315	218.4708	1.819477	0.615666	0.384334	0.6968263
100512	-1274.668	-1493.106	218.4376	1.873461	0.519815	0.480185	0.6570222
100518	-1270.428	-1488.873	218.4445	1.887784	0.656075	0.343925	0.6059339
100524	-1273.715	-1492.14	218.4254	1.926144	0.644136	0.355864	0.5139389
100530	-1274.388	-1492.927	218.5388	1.807389	0.644136	0.355864	0.5557208
100536	-1274.157	-1492.517	218.3601	1.991609	0.653034	0.346966	0.5116984
100542	-1273.24	-1491.656	218.4158	1.873244	0.626554	0.373446	0.6990274
100548	-1274.531	-1492.837	218.3062	1.83549	0.575679	0.424321	0.8978334
100554	-1268.612	-1487.167	218.5548	1.726133	0.615297	0.384703	0.7128519
100560	-1275.253	-1493.692	218.4398	1.7335	0.619607	0.380393	0.8612003
100566	-1267.743	-1486.137	218.3942	1.681532	0.571195	0.428805	0.9689082
100572	-1284.617	-1503.07	218.4538	1.712736	0.554458	0.445542	0.8692621
100578	-1267.99	-1486.112	218.1215	1.378935	0.701383	0.298617	1.462386
100584	-1259.018	-1477.008	217.989	1.379549	0.64681	0.35319	1.56089
100590	-1264.423	-1482.755	218.3325	1.555851	0.56951	0.43049	1.146926
100596	-1264.01	-1482.625	218.6154	1.671852	0.525597	0.474403	0.7020669
100602	-1268.008	-1486.577	218.5682	1.665148	0.691283	0.308717	0.784584
100608	-1281.256	-1499.611	218.3552	1.993251	0.691283	0.308717	0.54291
100614	-1268.814	-1487.141	218.3271	2.021377	0.580787	0.419213	0.54291
100620	-1280.018	-1498.365	218.3469	1.99613	0.718436	0.281564	0.5697005
100626	-1286.807	-1505.147	218.3396	1.972297	0.627639	0.372361	0.6552105
100632	-1295.577	-1513.87	218.2932	1.898453	0.672976	0.327024	0.8389325
100638	-1284.605	-1502.98	218.3747	1.912383	0.672976	0.327024	0.7024165
100644	-1294.941	-1513.161	218.2205	1.957847	0.422732	0.577268	0.8550913
100650	-1293.072	-1511.517	218.4449	1.719919	0.74323	0.25677	0.8712141
100656	-1282.437	-1500.698	218.2609	1.68826	0.632897	0.367103	1.091995
100662	-1277.137	-1495.688	218.5517	1.68826	0.602155	0.397845	0.7753203
100668	-1272.955	-1491.341	218.3864	1.871409	0.575958	0.424042	0.749392
100674	-1279.281	-1497.775	218.494	1.772423	0.553788	0.446212	0.7363384
100680	-1285.629	-1504.118	218.4888	1.783976	0.679911	0.320089	0.7262219
100686	-1291.482	-1509.984	218.502	1.758307	0.574119	0.425881	0.7456464
100692	-1284.507	-1503.014	218.5068	1.58982	0.628632	0.371368	0.9470677
100698	-1285.821	-1504.424	218.6029	1.590916	0.60262	0.39738	0.8362089
100704	-1284.69	-1503.135	218.4448	1.872759	0.640797	0.359203	0.6428084
100710	-1288.26	-1506.813	218.553	1.753503	0.560501	0.439499	0.666271
100716	-1271.304	-1489.74	218.4361	1.890003	0.553723	0.446277	0.6225283
100722	-1279.043	-1497.432	218.3891	1.96049	0.627863	0.372137	0.5353599
100728	-1275.259	-1493.743	218.4843	1.865296	0.627863	0.372137	0.5353599
100734	-1268.518	-1486.941	218.4232	1.917354	0.55287	0.44713	0.5792472
100740	-1274.822	-1493.344	218.5221	1.682148	0.567253	0.432747	0.8230437
100746	-1274.701	-1493.274	218.5732	1.631136	0.679213	0.320787	0.8230437
100752	-1272.162	-1490.66	218.4981	1.599322	0.624695	0.375305	0.9462235
100758	-1274.561	-1492.979	218.4181	1.726033	0.617537	0.382463	0.8950701
100764	-1271.683	-1490.162	218.4784	1.715132	0.684914	0.315086	0.8365878
100770	-1272.041	-1490.476	218.4351	1.426123	0.584508	0.415492	1.170757
100776	-1281.19	-1499.373	218.1836	1.421289	0.633631	0.366369	1.381837
100782	-1273.679	-1491.852	218.1732	1.43163	0.633631	0.366369	1.381837
100788	-1275.827	-1494.032	218.2057	1.359141	0.633631	0.366369	1.412962
100794	-1274.566	-1492.792	218.2263	1.207575	0.616161	0.383839	1.512506
100800	-1274.139	-1491.968	217.8291	1.104029	0.659572	0.340428	1.868619
100806	-1276.229	-1493.593	217.3646	1.187501	0.570337	0.429663	2.122913
100812	-1282.235	-1499.613	217.3776	1.174534	0.590039	0.409961	2.122913
100818	-1272.049	-1490.092	218.0427	1.180447	0.649538	0.350462	1.666301
100824	-1272.895	-1490.129	217.2339	1.26656	0.595166	0.404834	2.156575
100830	-1280.926	-1498.491	217.5652	1.324527	0.719923	0.280077	1.898102
100836	-1278.482	-1496.991	218.5091	1.528672	0.582482	0.417518	1.007318
100842	-1276.988	-1495.29	218.3021	1.41802	0.623993	0.376007	1.289705
100848	-1270.739	-1489.19	218.4509	1.60804	0.623993	0.376007	0.9861119
100854	-1271.223	-1489.707	218.4848	1.566899	0.596932	0.403068	0.9933796
100860	-1284.002	-1502.387	218.3847	1.460868	0.712038	0.287962	1.184385
100866	-1282.79	-1500.973	218.1831	1.460868	0.607372	0.392628	1.351034
100872	-1276.933	-1495.063	218.1301	1.517365	0.580655	0.419345	1.348183
100878	-1278.318	-1496.743	218.4246	1.407284	0.580655	0.419345	1.196155
100884	-1270.526	-1488.628	218.1014	1.3221	0.614385	0.385615	1.52022
100890	-1261.212	-1479.294	218.0827	1.332496	0.572369	0.427631	1.526464
100896	-1270.751	-1489.093	218.3427	1.467267	0.569693	0.430307	1.214937
100902	-1262.774	-1480.231	217.4572	1.087199	0.569693	0.430307	2.127911
100908	-1259.555	-1477.067	217.5122	1.148544	0.638923	0.361077	2.051453
100914	-1270.288	-1487.454	217.1659	1.135201	0.630737	0.369263	2.285239
100920	-1275.826	-1493.544	217.7177	1.346548	0.619784	0.380216	1.778271
100926	-1268.674	-1485.905	217.231	1.163221	0.642305	0.357695	2.225451
100932	-1280.572	-1497.581	217.0087	1.045939	0.662415	0.337585	2.44153
100938	-1275.884	-1491.995	216.1113	1.123742	0.667379	0.332621	2.945138
100944	-1278.078	-1494.991	216.9138	1.109537	0.52687	0.47313	2.461246
100950	-1271.36	-1488.457	217.0975	1.007446	0.677626	0.322374	2.409867
100956	-1269.237	-1486.683	217.4466	1.208348	0.573858	0.426142	2.055308
100962	-1271.226	-1487.841	216.6146	0.9873517	0.66324	0.33676	2.722351
100968	-1275.957	-1492.789	216.8325	0.9697098	0.66324	0.33676	2.59903
100974	-1267.665	-1484.655	216.9906	0.8989674	0.682275	0.317725	2.544825
100980	-1271.687	-1488.174	216.4873	0.8598576	0.599509	0.400491	2.877426
100986	-1280.099	-1494.4	214.3009	0.6767441	0.560653	0.439347	4.258162
100992	-1287.981	-1502.1	214.1198	0.7650392	0.640907	0.359093	4.31069
100998	-1281.251	-1495.955	214.7036	0.8755186	0.670475	0.329525	3.915449
101004	-1279.169	-1493.999	214.8306	0.7485863	0.636864	0.363136	3.915449
101010	-1279.939	-1495.916	215.9765	1.039667	0.663532	0.336468	3.076345
101016	-1282.013	-1497.927	215.9136	1.026605	0.582286	0.417714	3.121649
101022	-1280.372	-1497.128	216.7569	0.8335437	0.5835	0.4165	2.729393
101028	-1265.863	-1483.674	217.8111	1.360102	0.5835	0.4165	1.703248
101034	-1265.131	-1483.012	217.8806	1.290853	0.563175	0.436825	1.703057
101040	-1270.802	-1488.066	217.2648	1.242126	0.624996	0.375004	2.152372
101046	-1266.489	-1483.719	217.23	1.157274	0.629466	0.370534	2.229907
101052	-1279.159	-1496.495	217.3356	1.016327	0.625781	0.374219	2.252651
101058	-1273.075	-1489.926	216.8512	1.021187	0.625781	0.374219	2.555482
101064	-1273.947	-1490.639	216.6922	1.025809	0.674822	0.325178	2.651001
101070	-1276.785	-1493.568	216.7831	1.155987	0.554729	0.445271	2.513956
101076	-1270.821	-1487.548	216.7272	0.8755466	0.554729	0.445271	2.721859
101082	-1278.479	-1493.246	214.7675	0.7551884	0.669485	0.330515	3.947786
101088	-1282.474	-1497.776	215.3019	0.844605	0.603162	0.396838	3.588141
101094	-1282.815	-1496.803	213.9886	0.7300376	0.563506	0.436494	4.40458
101100	-1281.477	-1497.37	215.8927	0.8241974	0.552039	0.447961	3.254067
101106	-1283.862	-1500.265	216.403	1.080255	0.538485	0.461515	2.794792
101112	-1283.235	-1498.008	214.7733	0.7916198	0.635354	0.364646	3.923602
101118	-1289.654	-1506.348	216.6945	0.9423819	0.659283	0.340717	2.700945
101124	-1291.812	-1508.012	216.2	0.9889333	0.622947	0.377053	2.972877
101130	-1289.981	-1506.502	216.5213	1.016064	0.671777	0.328223	2.761826
101136	-1283.472	-1500.463	216.9909	1.007454	0.559072	0.440928	2.47687
101142	-1289.017	-1505.479	216.4614	1.084807	0.562496	0.437504	2.756447
101148	-1279.84	-1497.101	217.2608	0.9981226	0.631457	0.368543	2.312223
101154	-1273.462	-1490.611	217.1491	1.020805	0.603116	0.396884	2.368821
101160	-1273.665	-1491.409	217.7439	1.18232	0.546424	0.453576	1.873282
101166	-1273.883	-1491.179	217.2962	1.189041	0.546424	0.453576	2.166471
101172	-1275.49	-1493.127	217.6367	1.143683	0.604273	0.395727	1.971852
101178	-1276.926	-1495.1	218.1747	1.370464	0.625065	0.374935	1.42821
101184	-1274.324	-1492.534	218.2099	1.378314	0.633572	0.366428	1.394822
101190	-1274.842	-1493.124	218.2823	1.334153	0.633572	0.366428	1.372708
101196	-1273.692	-1491.384	217.6926	1.447847	0.633572	0.366428	1.724901
101202	-1286.131	-1504.268	218.1368	1.476916	0.710577	0.289423	1.374861
101208	-1274.234	-1492.394	218.1598	1.401103	0.710577	0.289423	1.416072
101214	-1273.22	-1491.726	218.5056	1.658152	0.710577	0.289423	0.8724875
101220	-1270.736	-1489.175	218.4385	1.908714	0.608133	0.391867	0.5506562
101226	-1281.95	-1500.377	218.4271	1.890841	0.588825	0.411175	0.6419322
101232	-1294.042	-1512.485	218.4426	1.890841	0.637671	0.362329	0.6026294
101238	-1273.869	-1492.369	218.4995	1.84882	0.662568	0.337432	0.5436804
101244	-1273.976	-1492.516	218.54	1.730099	0.662568	0.337432	0.7305623
101250	-1285.446	-1503.955	218.5085	1.654124	0.596246	0.403754	0.8738286
101256	-1274.246	-1492.515	218.2696	1.514638	0.683275	0.316725	1.236651
101262	-1278.372	-1496.017	217.646	1.083527	0.682117	0.317883	2.005855
101268	-1281.795	-1498.822	217.027	1.057511	0.600861	0.399139	2.422775
101274	-1282.474	-1500.421	217.948	1.195995	0.600861	0.399139	1.722465
101280	-1299.156	-1516.681	217.5249	1.171968	0.637278	0.362722	2.027507
101286	-1304.745	-1522.717	217.9716	1.32602	0.593535	0.406465	1.612684
101292	-1272.426	-1490.615	218.1882	1.426969	0.586066	0.413934	1.373732
101298	-1278.33	-1496.237	217.9074	1.224059	0.586066	0.413934	1.731278
101304	-1271.414	-1489.265	217.8504	1.244348	0.566702	0.433298	1.756959
101310	-1271.782	-1489.745	217.9628	1.316742	0.566702	0.433298	1.625787
101316	-1278.278	-1496.186	217.9077	1.35088	0.618891	0.381109	1.640862
101322	-1264.084	-1482.011	217.9272	1.331388	0.618891	0.381109	1.640862
101328	-1268.522	-1486.449	217.9272	1.331388	0.570118	0.429882	1.640862
101334	-1280.097	-1497.536	217.4392	1.231961	0.705565	0.294435	2.044602
101340	-1282.062	-1500.233	218.1705	1.178377	0.705565	0.294435	1.575401
101346	-1271.368	-1488.583	217.2142	1.047395	0.644305	0.355695	2.310492
101352	-1265.793	-1483.676	217.8831	1.069701	0.644305	0.355695	1.855131
101358	-1265.557	-1481.548	215.9903	0.9204697	0.644305	0.355695	3.139161
101364	-1266.85	-1482.911	216.0612	0.8495173	0.644305	0.355695	3.139161
101370	-1269.978	-1486.334	216.3562	0.8315235	0.666928	0.333072	2.973613
101376	-1275.359	-1491.812	216.4536	0.8406777	0.734306	0.265694	2.90941
101382	-1265.98	-1482.86	216.8805	0.998367	0.6143	0.3857	2.551449
101388	-1268.252	-1485.067	216.8158	0.956574	0.709606	0.290394	2.617456
101394	-1275.898	-1492.767	216.8691	0.9602232	0.709606	0.290394	2.582219
101400	-1272.333	-1489.919	217.5863	1.089286	0.734764	0.265236	2.041636
101406	-1284.674	-1502.472	217.7979	1.232506	0.65578	0.34422	1.801722
101412	-1275.571	-1493.432	217.8602	1.147546	0.610242	0.389758	1.817386
101418	-1277.57	-1494.625	217.0551	1.088822	0.610242	0.389758	2.385278
101424	-1261.566	-1478.927	217.3619	1.060551	0.610242	0.389758	2.207217
101430	-1266.454	-1483.287	216.8324	0.9412232	0.653572	0.346428	2.616729
101436	-1267.966	-1485.085	217.1187	0.955578	0.540989	0.459011	2.429194
101442	-1264.184	-1481.239	217.0544	0.8391275	0.666225	0.333775	2.542355
101448	-1259.077	-1475.676	216.5986	1.055221	0.589571	0.410429	2.690503
101454	-1261.369	-1477.776	216.4069	0.9515066	0.642198	0.357802	2.870599
101460	-1262.21	-1478.615	216.4049	0.9535415	0.642198	0.357802	2.870599
101466	-1269.415	-1485.308	215.8934	0.9762773	0.666661	0.333339	3.163573
101472	-1264.29	-1481.735	217.4457	1.044392	0.639767	0.360233	2.163316
101478	-1268.5	-1485.855	217.3552	1.134973	0.641377	0.358623	2.163316
101484	-1263.295	-1480.213	216.9179	0.8216819	0.617186	0.382814	2.637742
101490	-1278.696	-1496.544	217.8478	1.292501	0.641321	0.358679	1.725024
101496	-1271.101	-1489.463	218.3621	1.526681	0.697119	0.302881	1.146523
101502	-1263.899	-1482.369	218.4693	1.728694	0.697119	0.302881	0.8310519
101508	-1261.255	-1479.715	218.4598	1.701823	0.668211	0.331789	0.8749344
101514	-1256.592	-1475.06	218.4685	1.57733	0.578291	0.421709	0.9993278
101520	-1272.748	-1490.835	218.0871	1.646676	0.592715	0.407285	1.278511
101526	-1264.589	-1482.97	218.3804	1.618952	0.558475	0.441525	1.04483
101532	-1273.981	-1492.341	218.3597	1.458816	0.558475	0.441525	1.207592
101538	-1273.41	-1491.391	217.9813	1.292745	0.53037	0.46963	1.62972
101544	-1274.266	-1491.061	216.7955	1.01753	0.564861	0.435139	2.592292
101550	-1276.963	-1493.417	216.4537	1.025706	0.644339	0.355661	2.797177
101556	-1281.734	-1496.736	215.002	0.7806117	0.612771	0.387229	3.798577
101562	-1270.612	-1486.385	215.773	1.197495	0.567328	0.432672	3.1036
101568	-1276.594	-1493.177	216.5827	1.102566	0.719141	0.280859	2.671212
101574	-1282.915	-1499.768	216.8521	0.9950255	0.704937	0.295063	2.571166
101580	-1273.2	-1489.417	216.2177	0.8988636	0.58103	0.41897	3.016283
101586	-1262.572	-1478.425	215.8524	0.9915908	0.612128	0.387872	3.178831
101592	-1266.364	-1482.664	216.3002	0.8763024	0.533043	0.466957	2.980305
101598	-1280.729	-1497.266	216.5363	1.007364	0.500559	0.499441	2.757997
101604	-1287.559	-1505.245	217.6855	1.28274	0.759085	0.240915	1.84459
101610	-1287.789	-1506.142	218.3528	1.322766	0.542792	0.457208	1.325779
101616	-1288.13	-1506.653	218.523	1.305141	0.542792	0.457208	1.199434
101622	-1283.82	-1501.563	217.7429	1.066587	0.630269	0.369731	1.952355
101628	-1290.672	-1507.398	216.7252	0.9638713	0.61374	0.38626	2.668855
101634	-1289.34	-1505.453	216.1132	0.9033404	0.594352	0.405648	3.076103
101640	-1270.466	-1487.471	217.0051	1.078856	0.606295	0.393705	2.423139
101646	-1269.882	-1486.864	216.9817	0.8808772	0.692383	0.307617	2.561616
101652	-1266.587	-1483.389	216.8014	1.061142	0.60509	0.39491	2.561616
101658	-1264.316	-1481.167	216.8513	0.9962938	0.60509	0.39491	2.570893
101664	-1272.846	-1489.528	216.6824	0.942784	0.650212	0.349788	2.708075
101670	-1291.216	-1508.85	217.6338	1.233093	0.696702	0.303298	1.913607
101676	-1279.576	-1496.85	217.2736	1.257686	0.699941	0.300059	2.136475
101682	-1268.874	-1486.302	217.4276	1.29151	0.600879	0.399121	2.01277
101688	-1284.521	-1500.962	216.4409	0.9981592	0.585504	0.414496	2.821681
101694	-1284.543	-1500.894	216.3511	1.087962	0.630633	0.369367	2.821681
101700	-1286.528	-1503.261	216.7327	1.032301	0.630633	0.369367	2.622047
101706	-1281.848	-1498.577	216.7299	1.035093	0.69052	0.30948	2.622047
101712	-1282.71	-1500.158	217.4478	1.334174	0.58773	0.41227	1.970767
101718	-1281.923	-1499.672	217.7495	1.352464	0.558761	0.441239	1.751946
