Iteration	Posterior	Likelihood	Prior	rate_log_sd	root_freqs[1]	root_freqs[2]	tree_length
131646	-1259.972	-1477.036	217.0637	1.217517	0.996779	0.00322115	2.297987
131652	-1270.727	-1487.977	217.2502	1.068736	0.997991	0.00200886	2.273846
131658	-1260.605	-1477.079	216.4734	1.024424	0.997049	0.00295105	2.785932
131664	-1267.924	-1484.606	216.6821	1.055558	0.996696	0.00330384	2.638941
131670	-1279.636	-1494.083	214.4472	0.7691606	0.992483	0.00751738	4.12261
131676	-1270.657	-1487.088	216.4309	0.8950713	0.995927	0.00407295	2.890221
131682	-1274.529	-1490.96	216.4309	0.8950713	0.975248	0.0247516	2.890221
131688	-1276.608	-1493.208	216.5996	1.08209	0.981441	0.0185592	2.673407
131694	-1284.274	-1501.258	216.9838	1.0839	0.968102	0.0318977	2.433328
131700	-1274.391	-1492.46	218.0695	1.476606	0.99032	0.00968007	1.427486
131706	-1277.602	-1494.951	217.3485	1.287547	0.992609	0.00739149	2.067806
131712	-1271.368	-1488.584	217.2162	1.287327	0.999004	0.000996416	2.154606
131718	-1281.275	-1498.648	217.3733	1.251893	0.996813	0.0031871	2.07493
131724	-1276.008	-1491.324	215.3154	0.7747054	0.998518	0.00148205	3.620877
131730	-1273.79	-1489.588	215.7989	0.9850131	0.992649	0.00735149	3.214458
131736	-1277.137	-1491.047	213.9102	0.8320511	0.977375	0.0226247	4.391224
131742	-1284.162	-1499.132	214.9699	0.7445581	0.992915	0.00708536	3.837799
131748	-1274.76	-1491.219	216.4593	1.048484	0.989694	0.010306	2.779854
131754	-1271.052	-1487.861	216.8093	0.9427928	0.990901	0.00909948	2.630013
131760	-1261.649	-1477.74	216.0907	1.001704	0.995456	0.00454365	3.030748
131766	-1265.123	-1481.382	216.2592	0.8332828	0.992263	0.00773748	3.030748
131772	-1264.257	-1481.013	216.7562	1.250978	0.998373	0.00162677	2.471363
131778	-1253.351	-1470.709	217.3577	1.347894	0.997719	0.00228069	2.021754
131784	-1252.353	-1468.953	216.6001	1.086671	0.99822	0.00178021	2.670249
131790	-1251.547	-1468.106	216.559	1.065238	0.999419	0.000581036	2.708643
131796	-1252.692	-1469.424	216.7322	1.053903	0.996293	0.00370703	2.60901
131802	-1271.658	-1486.396	214.7387	0.9558238	0.996048	0.00395219	3.849244
131808	-1260.246	-1475.964	215.7182	0.9025435	0.996048	0.00395219	3.310794
131814	-1266.339	-1481.135	214.7963	1.054129	0.998078	0.00192208	3.759486
131820	-1261.623	-1477.259	215.636	0.8488986	0.995179	0.00482118	3.390594
131826	-1268.069	-1483.511	215.4417	0.8932174	0.995844	0.00415598	3.478371
131832	-1267.63	-1482.521	214.8917	0.8099141	0.999563	0.000436849	3.845165
131838	-1265.684	-1479.905	214.2216	0.7504805	0.999651	0.000348865	4.261306
131844	-1268.919	-1484.977	216.0579	1.167068	0.994107	0.00589303	2.951207
131850	-1279.985	-1495.534	215.5484	0.8263501	0.984777	0.0152227	3.455114
131856	-1272.319	-1486.589	214.2701	0.8370133	0.999516	0.000483577	4.184722
131862	-1273.128	-1489.087	215.9591	1.217142	0.998597	0.001403	2.980478
131868	-1268.888	-1485.335	216.4462	1.217142	0.998597	0.001403	2.684668
131874	-1278.52	-1494.514	215.9946	1.113909	0.995471	0.00452936	3.021116
131880	-1272.462	-1489.573	217.111	1.107126	0.995477	0.00452314	2.338164
131886	-1270.632	-1488.073	217.4405	1.192613	0.990024	0.00997583	2.069708
131892	-1269.091	-1486.674	217.5834	1.306705	0.993434	0.00656583	1.897873
131898	-1266.997	-1484.135	217.1379	1.058915	0.972726	0.027274	2.351715
131904	-1262.503	-1479.507	217.0037	1.168942	0.986275	0.0137251	2.367066
131910	-1266.825	-1481.987	215.1614	0.8506196	0.98183	0.0181701	3.666091
131916	-1262.68	-1477.564	214.8845	0.8853713	0.99884	0.0011601	3.805876
131922	-1263.294	-1478.185	214.8909	0.9098664	0.999278	0.000722299	3.788132
131928	-1261.406	-1477.642	216.2361	0.8497052	0.999796	0.00020443	3.034695
131934	-1261.775	-1476.65	214.8749	0.7537633	0.999892	0.00010779	3.887077
131940	-1267.84	-1483.925	216.0857	0.8587679	0.978734	0.0212656	3.119081
131946	-1273.432	-1489.645	216.2127	0.7872396	0.985808	0.0141925	3.086054
131952	-1269.608	-1486.205	216.5965	1.127165	0.98972	0.0102799	2.647527
131958	-1278.401	-1495.212	216.8112	1.023778	0.994556	0.00544394	2.578736
131964	-1269.215	-1484.703	215.4885	0.8587299	0.987454	0.0125461	3.471216
131970	-1267.141	-1482.863	215.7217	1.070912	0.978563	0.0214367	3.209266
131976	-1261.47	-1476.81	215.3407	0.9183004	0.988463	0.0115373	3.522671
131982	-1261.744	-1477.429	215.6857	0.9224652	0.994469	0.00553119	3.31816
131988	-1258.594	-1475.069	216.4749	1.116815	0.99724	0.00275987	2.728627
131994	-1272.336	-1489.988	217.6526	1.386498	0.995678	0.00432213	1.795726
132000	-1268.802	-1486.54	217.7385	1.415479	0.996877	0.00312296	1.715357
132006	-1276.285	-1493.299	217.0141	1.280919	0.98245	0.0175502	2.289126
132012	-1261.618	-1478.463	216.8452	1.212813	0.971477	0.0285227	2.439415
132018	-1270.256	-1487.539	217.2822	1.180541	0.985245	0.0147555	2.181088
132024	-1274.654	-1491.922	217.268	1.374912	0.987551	0.0124495	2.06326
132030	-1276.806	-1494.104	217.2977	1.021263	0.992814	0.00718558	2.273826
132036	-1281.975	-1498.895	216.9204	1.175783	0.996385	0.00361528	2.415424
132042	-1288.073	-1505.385	217.3119	0.9775824	0.578612	0.421388	2.292661
132048	-1300.474	-1517.454	216.9796	1.225623	0.58781	0.41219	2.346396
132054	-1263.859	-1480.471	216.6118	1.060624	0.987581	0.0124191	2.67908
132060	-1268.327	-1484.942	216.6158	1.056618	0.97994	0.0200597	2.67908
132066	-1261.987	-1479.027	217.0398	1.018691	0.98808	0.01192	2.439141
132072	-1251.971	-1468.923	216.9518	1.066188	0.985967	0.0140326	2.464563
132078	-1250.191	-1466.824	216.6329	1.009476	0.988123	0.0118768	2.697538
132084	-1249.715	-1467.059	217.344	1.130691	0.994246	0.00575371	2.17338
132090	-1259.345	-1476.212	216.8673	1.010545	0.991079	0.0089214	2.552124
132096	-1266.088	-1483.215	217.1274	1.340997	0.978203	0.021797	2.177447
132102	-1264.626	-1482.311	217.6852	1.285606	0.993372	0.00662752	1.842796
132108	-1268.787	-1486.493	217.7062	1.30879	0.994959	0.00504086	1.812373
132114	-1290.352	-1507.626	217.2737	0.8489866	0.634546	0.365454	2.398696
132120	-1264.532	-1482.606	218.074	1.438445	0.995979	0.00402098	1.453205
132126	-1269.189	-1487.36	218.1705	1.589932	0.995979	0.00402098	1.256515
132132	-1279.652	-1496.553	216.9012	1.045216	0.555197	0.444803	2.509374
132138	-1277.194	-1494.697	217.5036	1.121548	0.648783	0.351217	2.074969
132144	-1256.196	-1473.885	217.6884	1.435275	0.9943	0.00570032	1.736703
132150	-1253.247	-1471.572	218.3251	1.759454	0.992163	0.00783745	0.9597494
132156	-1250.56	-1468.913	218.353	1.714055	0.976345	0.0236545	0.9778439
132162	-1256.153	-1473.928	217.7754	1.426943	0.995493	0.00450706	1.681135
132168	-1256.415	-1473.259	216.844	1.100757	0.990916	0.00908403	2.510427
132174	-1254.961	-1470.317	215.3554	0.7968846	0.998736	0.00126395	3.584783
132180	-1257.432	-1472.155	214.7226	0.6762634	0.998989	0.00101094	4.018568
132186	-1250.377	-1465.12	214.7425	0.6563698	0.996483	0.00351737	4.018568
132192	-1257.688	-1472.42	214.732	0.6668678	0.996297	0.00370281	4.018568
132198	-1263.923	-1480.002	216.0792	0.989464	0.988046	0.0119536	3.045002
132204	-1253.587	-1469.656	216.0694	0.9995252	0.991226	0.00877435	3.044823
132210	-1283.458	-1500.123	216.6649	0.8076555	0.61999	0.38001	2.801327
132216	-1270.312	-1486.84	216.5287	0.9438651	0.635586	0.364414	2.801327
132222	-1268.673	-1484.019	215.3461	0.9107469	0.990896	0.00910449	3.523915
132228	-1262.733	-1477.444	214.7112	0.7039449	0.994086	0.00591384	4.009319
132234	-1264.703	-1480.517	215.8147	0.9007221	0.992757	0.00724271	3.254955
132240	-1269.452	-1483.332	213.8791	0.7478263	0.992757	0.00724271	4.456272
132246	-1268.479	-1483.356	214.8771	0.7522767	0.993746	0.00625384	3.886645
132252	-1285.208	-1500.379	215.1709	0.8915612	0.986376	0.0136236	3.63691
132258	-1278.068	-1493.923	215.8553	1.014296	0.984345	0.0156546	3.163597
132264	-1268.71	-1485.404	216.6939	1.245012	0.97365	0.0263505	2.51406
132270	-1268.553	-1485.489	216.9363	1.138813	0.980884	0.0191162	2.428669
132276	-1263.212	-1480.939	217.7267	1.349006	0.968681	0.0313189	1.770253
132282	-1269.129	-1486.041	216.912	1.390992	0.973957	0.0260426	2.284067
132288	-1265.423	-1483.226	217.8033	1.547616	0.98116	0.0188398	1.573881
132294	-1267.249	-1485.269	218.0204	1.547616	0.985376	0.0146239	1.410565
132300	-1267.11	-1484.995	217.8844	1.50663	0.977847	0.0221531	1.544326
132306	-1269.03	-1486.451	217.4205	1.253877	0.9956	0.00439985	2.042468
132312	-1267.68	-1485.142	217.4616	1.342933	0.994966	0.0050342	1.955654
132318	-1270.632	-1487.034	216.4023	0.9963587	0.993033	0.00696685	2.846203
132324	-1252.938	-1470.583	217.645	1.202056	0.991369	0.00863105	1.927017
132330	-1256.18	-1473.681	217.5015	1.313796	0.98028	0.0197197	1.948437
132336	-1261.027	-1478.756	217.729	1.283332	0.990354	0.0096459	1.814226
132342	-1278.393	-1496.122	217.7292	2.425739	0.686052	0.313948	0.2480628
132348	-1278.211	-1496.014	217.8025	2.381183	0.695509	0.304491	0.2630749
132354	-1264.753	-1483.029	218.276	1.4247	0.993359	0.00664132	1.305505
132360	-1265.634	-1483.577	217.9434	1.528052	0.989273	0.0107271	1.484289
132366	-1269.891	-1487.566	217.6756	1.301972	0.988943	0.0110571	1.838186
132372	-1267.235	-1484.553	217.3187	1.375861	0.996794	0.00320555	2.02906
132378	-1278.936	-1496.031	217.0951	1.140806	0.969155	0.0308446	2.326864
132384	-1255.205	-1472.399	217.1938	1.247066	0.97758	0.0224204	2.195301
132390	-1272.245	-1489.632	217.3878	2.611673	0.566862	0.433138	0.1884931
132396	-1264.455	-1481.827	217.3724	2.611673	0.632987	0.367013	0.1839241
132402	-1278.943	-1496.758	217.8149	1.190307	0.998002	0.00199771	1.819127
132408	-1268.735	-1486.838	218.103	1.36159	0.995482	0.00451751	1.489478
132414	-1256.867	-1473.317	216.4491	1.023613	0.992254	0.0077461	2.801207
132420	-1277.436	-1494.786	217.35	2.615239	0.58825	0.41175	0.1785683
132426	-1286.16	-1503.467	217.3067	2.682148	0.732767	0.267233	0.1853324
132432	-1270.788	-1486.76	215.9722	0.8400487	0.987254	0.0127456	3.197654
132438	-1268.398	-1483.012	214.614	0.86183	0.990825	0.00917526	3.974592
132444	-1268.872	-1485.392	216.5202	0.9224888	0.995262	0.00473827	2.81951
132450	-1271.088	-1486.408	215.3205	0.8845195	0.996523	0.00347684	3.554111
132456	-1258.238	-1474.232	215.9945	1.00971	0.997264	0.00273643	3.083508
132462	-1264.371	-1479.943	215.5715	0.906068	0.998308	0.00169177	3.394941
132468	-1261.336	-1477.065	215.7296	0.8665405	0.994529	0.00547061	3.325246
132474	-1270.064	-1485.769	215.7051	0.8910422	0.973688	0.0263122	3.325246
132480	-1265.399	-1482.253	216.8547	1.233994	0.98745	0.0125495	2.420132
132486	-1272.885	-1489.968	217.0835	1.005223	0.963111	0.0368895	2.420132
132492	-1275.716	-1491.777	216.0613	0.928339	0.976316	0.0236845	3.092154
132498	-1270.795	-1486.693	215.8981	0.8945996	0.973416	0.0265844	3.209226
132504	-1269.758	-1486.223	216.4647	0.9869381	0.961022	0.0389783	2.814072
132510	-1262.48	-1479.155	216.6744	0.9869381	0.975782	0.0242181	2.685885
132516	-1266.388	-1482.862	216.4737	0.984618	0.979624	0.0203761	2.809979
132522	-1252.619	-1468.926	216.307	0.9788611	0.965732	0.0342675	2.91446
132528	-1255.516	-1472.607	217.0907	0.9674457	0.957403	0.0425972	2.439334
132534	-1257.664	-1473.778	216.1143	0.9674457	0.958371	0.0416287	3.037165
132540	-1252.216	-1468.795	216.5784	1.050952	0.978222	0.0217783	2.705551
132546	-1254.11	-1470.223	216.1136	1.050952	0.987256	0.0127438	2.987478
132552	-1254.671	-1471.979	217.3078	1.339494	0.987256	0.0127438	2.060374
132558	-1245.2	-1462.683	217.4833	1.164001	0.997066	0.00293389	2.060374
132564	-1244.176	-1461.58	217.4047	1.242588	0.998026	0.00197382	2.060374
132570	-1249.355	-1466.828	217.4733	1.242588	0.997585	0.00241523	2.014885
132576	-1249.15	-1466.265	217.1152	1.27002	0.981974	0.0180259	2.231196
132582	-1256.839	-1474.934	218.0942	1.344318	0.938649	0.0613509	1.50905
132588	-1260.152	-1477.748	217.5963	1.412819	0.979145	0.0208548	1.816418
132594	-1269.224	-1486.924	217.6994	1.309771	0.995577	0.0044228	1.816418
132600	-1266.859	-1484.504	217.6454	1.120732	0.973263	0.0267367	1.981381
132606	-1265.186	-1481.865	216.6797	1.200927	0.972591	0.0274087	2.550367
132612	-1269.937	-1486.584	216.6471	1.134506	0.983804	0.0161959	2.6118
132618	-1267.321	-1483.953	216.6318	1.149936	0.990274	0.00972595	2.611691
132624	-1279.562	-1496.723	217.1611	1.271331	0.99674	0.00326029	2.200758
132630	-1281.6	-1498.738	217.1386	1.358366	0.995076	0.00492362	2.158899
132636	-1290.33	-1507.699	217.3685	1.302693	0.998302	0.00169778	2.04458
132642	-1286.667	-1503.795	217.1279	1.150106	0.99347	0.00653039	2.299999
132648	-1285.74	-1502.655	216.9152	1.050227	0.988091	0.0119089	2.497486
132654	-1279.586	-1496.568	216.9818	0.8974268	0.636666	0.363334	2.551209
132660	-1274.354	-1490.589	216.2346	1.061294	0.96923	0.0307698	2.908398
132666	-1259.954	-1476.369	216.4147	1.061294	0.987327	0.0126731	2.799211
132672	-1270.351	-1487.909	217.5583	1.230061	0.997552	0.00244831	1.96648
132678	-1266.359	-1483.422	217.063	1.082802	0.969808	0.0301924	2.384082
132684	-1283.343	-1501.265	217.9214	1.128559	0.667346	0.332654	1.788205
132690	-1273.01	-1491.198	218.1877	1.544307	0.554388	0.445612	1.279975
132696	-1278.374	-1496.888	218.5139	1.661055	0.644788	0.355212	0.8591785
132702	-1273.279	-1490.655	217.3767	1.019891	0.977538	0.0224615	2.223897
132708	-1264.1	-1480.567	216.4668	1.092492	0.987727	0.0122727	2.748451
132714	-1263.994	-1480.624	216.63	0.9292996	0.99054	0.00945978	2.748451
132720	-1257.494	-1472.652	215.1578	1.151879	0.990291	0.00970916	3.493144
132726	-1256.663	-1472.893	216.2303	1.011125	0.996656	0.00334359	2.941241
132732	-1252.107	-1467.26	215.1533	0.9683287	0.998461	0.00153906	3.602571
132738	-1262.499	-1479	216.5011	1.059447	0.996895	0.00310469	2.747663
132744	-1254.391	-1470.946	216.5542	1.006381	0.998079	0.00192063	2.747663
132750	-1267.188	-1484.665	217.4774	1.190935	0.997251	0.00274942	2.046421
132756	-1263.707	-1481.581	217.8739	1.400991	0.993117	0.00688312	1.62914
132762	-1269.875	-1488.072	218.1969	1.439013	0.995076	0.00492428	1.357371
132768	-1271.68	-1489.254	217.5743	1.410871	0.995076	0.00492428	1.832931
132774	-1264.164	-1480.52	216.3561	1.069082	0.980632	0.0193684	2.830157
132780	-1264.076	-1481.064	216.9884	1.066334	0.981828	0.0181718	2.441482
132786	-1257.676	-1474.074	216.3974	1.055787	0.985729	0.0142711	2.813135
132792	-1252.297	-1468.494	216.1969	0.9991912	0.999716	0.000283622	2.968547
132798	-1272.059	-1486.488	214.4288	0.9780346	0.966087	0.0339132	4.014015
132804	-1273.611	-1488.902	215.2908	1.003091	0.96591	0.0340902	3.502358
132810	-1259.885	-1474.842	214.9573	0.8509644	0.987515	0.0124855	3.783799
132816	-1251.885	-1468.371	216.4862	0.9555677	0.986536	0.0134644	2.820039
132822	-1247.852	-1463.67	215.8184	0.9926965	0.995572	0.00442801	3.19834
132828	-1255.724	-1473.113	217.3885	1.305659	0.995572	0.00442801	2.029327
132834	-1247.564	-1465.429	217.8648	1.292446	0.986893	0.0131073	1.713056
132840	-1249.86	-1467.386	217.5261	1.23893	0.984948	0.0150517	1.982141
132846	-1258.872	-1475.509	216.6372	1.214933	0.984948	0.0150517	2.568101
132852	-1248.829	-1465.664	216.8344	1.012523	0.982838	0.0171619	2.571297
132858	-1262.893	-1479.589	216.6966	1.150379	0.992137	0.00786334	2.571297
132864	-1249.505	-1466.644	217.1393	1.209138	0.996685	0.00331546	2.254901
132870	-1253.914	-1471.026	217.1117	1.236689	0.982499	0.0175007	2.254901
132876	-1248.976	-1465.032	216.0557	1.140936	0.992632	0.00736817	2.968217
132882	-1245.518	-1461.42	215.9011	0.9319377	0.981103	0.0188967	3.185297
132888	-1249.911	-1466.675	216.7642	1.184684	0.988244	0.0117564	2.507806
132894	-1251.7	-1468.005	216.3043	1.030982	0.989783	0.0102169	2.884598
132900	-1266.911	-1483.197	216.286	1.025567	0.980969	0.0190311	2.898971
132906	-1250.35	-1466.731	216.3808	0.9306962	0.97664	0.0233603	2.898971
132912	-1258.152	-1474.49	216.3375	1.035084	0.988441	0.0115591	2.862031
132918	-1251.005	-1466.953	215.9485	0.9038988	0.991376	0.00862428	3.173834
132924	-1260.663	-1477.093	216.4308	1.175496	0.988254	0.0117463	2.719681
132930	-1254.888	-1472.091	217.2033	1.385676	0.985333	0.0146672	2.098717
132936	-1246.646	-1463.541	216.8952	1.19085	0.995952	0.00404753	2.421809
132942	-1257.57	-1474.513	216.943	1.170075	0.994127	0.00587341	2.404752
132948	-1267.477	-1484.348	216.8707	1.242347	0.989995	0.0100054	2.404752
132954	-1280.691	-1494.156	213.465	0.6736402	0.952167	0.0478333	4.73021
132960	-1260.827	-1477.244	216.4162	1.099361	0.992358	0.00764196	2.775105
132966	-1269.41	-1485.61	216.2001	1.0559	0.989522	0.0104785	2.932509
132972	-1256.19	-1473.468	217.2787	1.29815	0.993644	0.00635632	2.106726
132978	-1265.071	-1482.672	217.6007	1.429687	0.986478	0.0135223	1.801722
132984	-1271.375	-1485.95	214.5749	0.8323071	0.984073	0.0159265	4.013806
132990	-1275.816	-1493.353	217.5377	1.273312	0.984518	0.0154824	1.951308
132996	-1263.451	-1480.99	217.5384	1.272557	0.990267	0.00973255	1.951308
133002	-1262.704	-1480.697	217.9927	1.311791	0.994001	0.00599907	1.607741
133008	-1260.534	-1477.49	216.9553	1.217406	0.995483	0.00451706	2.367008
133014	-1261.208	-1475.179	213.9711	0.6345391	0.965922	0.0340779	4.468214
133020	-1266.737	-1481.369	214.6318	0.5339137	0.965938	0.0340623	4.151406
133026	-1268.653	-1483.835	215.1825	0.7870871	0.963374	0.036626	3.690684
133032	-1253.179	-1468.519	215.3398	0.7365851	0.97784	0.0221596	3.628821
133038	-1267.1	-1480.945	213.8453	0.6659416	0.992375	0.00762475	4.521334
133044	-1274.954	-1492.312	217.358	2.652806	0.623338	0.376662	0.1919807
133050	-1273.775	-1490.769	216.9935	2.787642	0.623338	0.376662	0.1365914
133056	-1275.871	-1492.906	217.0345	2.803404	0.623338	0.376662	0.1478534
133062	-1257.75	-1474.987	217.2364	1.197617	0.991044	0.00895623	2.199686
133068	-1262.495	-1479.116	216.6209	1.217377	0.983734	0.0162664	2.576647
133074	-1258.406	-1475.062	216.656	1.103707	0.985401	0.0145988	2.625308
133080	-1258.688	-1474.984	216.2968	0.9744156	0.977235	0.0227646	2.92331
133086	-1279.549	-1494.74	215.1913	0.9384529	0.996294	0.00370626	3.597847
133092	-1269.318	-1483.531	214.2135	1.022184	0.999247	0.000752836	4.111626
133098	-1261.608	-1478.25	216.6415	0.9722134	0.987794	0.0122058	2.715109
133104	-1276.555	-1493.184	216.6289	0.6808839	0.984552	0.0154485	2.900013
133110	-1265.762	-1482.357	216.5951	0.9896303	0.997116	0.00288433	2.73287
133116	-1260.041	-1475.449	215.4075	0.7267078	0.996472	0.00352767	3.595251
133122	-1253.967	-1470.255	216.2882	0.848732	0.994872	0.00512813	3.004072
133128	-1253.826	-1470.044	216.2181	0.9488547	0.993058	0.00694226	2.986054
133134	-1260.304	-1476.78	216.4758	0.9469267	0.994183	0.00581689	2.831619
133140	-1281.009	-1497.574	216.5653	1.082222	0.994892	0.00510836	2.694413
133146	-1287.48	-1503.57	216.0898	0.9945326	0.997626	0.0023741	3.035583
133152	-1288.992	-1505.293	216.3016	0.8547857	0.997981	0.00201874	2.992436
133158	-1285.388	-1500.988	215.5995	1.006277	0.997981	0.00201874	3.319567
133164	-1265.424	-1480.668	215.244	0.9046354	0.996218	0.0037819	3.58689
133170	-1262.7	-1478.464	215.7631	0.8353152	0.997497	0.00250342	3.323909
133176	-1266.175	-1481.784	215.6084	0.9844541	0.99334	0.00666004	3.327194
133182	-1256.698	-1473.153	216.455	1.090531	0.986855	0.0131446	2.756831
133188	-1247.271	-1464.508	217.2366	1.15443	0.991741	0.00825868	2.227474
133194	-1260.159	-1477.352	217.1929	1.276664	0.996617	0.00338281	2.176678
133200	-1269.405	-1486.811	217.4065	1.142694	0.997747	0.00225318	2.124784
133206	-1271.229	-1488.04	216.8116	1.434526	0.997116	0.00288361	2.320332
133212	-1264.815	-1482.808	217.9937	1.434526	0.996459	0.00354141	1.516752
133218	-1267.587	-1485.304	217.7166	1.166219	0.998204	0.00179592	1.902801
133224	-1264.863	-1482.438	217.5749	1.307928	0.999119	0.000880782	1.902801
133230	-1265.109	-1482.964	217.8559	1.425936	0.960583	0.0394173	1.624159
133236	-1270.027	-1486.923	216.8959	1.253958	0.953874	0.0461263	2.381475
133242	-1261.421	-1478.975	217.5545	1.296439	0.957079	0.0429208	1.924375
133248	-1258.17	-1475.766	217.5963	1.39615	0.980526	0.0194738	1.827909
133254	-1253.227	-1471.093	217.8661	1.483732	0.99076	0.0092403	1.574664
133260	-1274.541	-1491.951	217.4108	1.562964	0.990144	0.00985649	1.840761
133266	-1262.518	-1479.646	217.1273	1.233558	0.990144	0.00985649	2.246928
133272	-1265.877	-1482.889	217.0126	1.184132	0.9928	0.00720047	2.351764
133278	-1275.861	-1493.135	217.2741	1.031074	0.981848	0.0181519	2.282667
133284	-1281.678	-1497.858	216.1797	1.032832	0.982538	0.0174619	2.958685
133290	-1268.428	-1484.411	215.983	1.077006	0.974926	0.0250741	3.050178
133296	-1270.197	-1487.111	216.9144	1.155483	0.973588	0.0264122	2.43198
133302	-1264.732	-1480.231	215.4987	0.9930193	0.963142	0.0368578	3.386641
133308	-1268.925	-1485.609	216.6836	1.170768	0.963142	0.0368578	2.566693
133314	-1284.504	-1501.211	216.7073	1.147066	0.959212	0.0407885	2.566693
133320	-1264.657	-1481.493	216.8365	1.029849	0.939626	0.0603738	2.559257
133326	-1266.314	-1483.036	216.7219	0.9456839	0.969415	0.0305847	2.682057
133332	-1258.34	-1474.503	216.1626	0.9963015	0.999484	0.00051634	2.990917
133338	-1266.008	-1482.048	216.0405	0.8782686	0.998819	0.00118109	3.13442
133344	-1262.977	-1477.277	214.3002	0.7192398	0.988422	0.0115783	4.234468
133350	-1261.673	-1476.219	214.5464	0.8221431	0.991417	0.00858271	4.0359
133356	-1265.688	-1481.182	215.4947	0.7620974	0.982143	0.0178566	3.523969
133362	-1267.244	-1482.599	215.3553	0.8013401	0.989887	0.0101126	3.582224
133368	-1262.365	-1478.129	215.764	0.9397399	0.994991	0.00500861	3.261858
133374	-1258.293	-1474.45	216.1576	1.076679	0.997909	0.00209054	2.945578
133380	-1263.413	-1479.5	216.0877	1.213821	0.99892	0.00108009	2.905048
133386	-1269.072	-1486.35	217.2783	1.155759	0.999445	0.000554814	2.199712
133392	-1262.277	-1478.423	216.1459	1.184134	0.999452	0.000548011	2.887787
133398	-1270.457	-1485.796	215.339	0.7738876	0.998985	0.00101517	3.607671
133404	-1266.048	-1481.571	215.5223	0.7604593	0.998985	0.00101517	3.508815
133410	-1256.469	-1470.951	214.4829	0.8820147	0.998005	0.00199538	4.037975
133416	-1258.571	-1473.129	214.5588	0.8061362	0.996468	0.00353192	4.037975
133422	-1262.874	-1477.042	214.1681	0.790822	0.991145	0.00885465	4.268782
133428	-1267.801	-1482.07	214.2689	0.689939	0.987041	0.0129589	4.268782
133434	-1261.64	-1475.597	213.9567	1.002161	0.99434	0.00565968	4.268782
133440	-1255.485	-1470.043	214.5582	0.7991842	0.998318	0.00168215	4.04227
133446	-1250.253	-1466.393	216.1394	0.8741877	0.994985	0.00501515	3.0779
133452	-1250.553	-1464.132	213.5783	0.7339899	0.99593	0.00406967	4.633025
133458	-1252.556	-1468.366	215.81	0.9871826	0.994133	0.00586735	3.206547
133464	-1255.404	-1472.552	217.1487	1.179587	0.989269	0.0107308	2.267852
133470	-1248.356	-1465.561	217.2047	1.269303	0.989269	0.0107308	2.173795
133476	-1247.52	-1464.831	217.3109	1.163066	0.998634	0.00136561	2.173795
133482	-1259.755	-1475.865	216.1107	0.987428	0.998655	0.00134534	3.027316
133488	-1252.663	-1468.957	216.2934	1.043119	0.996573	0.00342652	2.883839
133494	-1254.68	-1469.773	215.0934	0.7864328	0.994437	0.00556335	3.74251
133500	-1262.301	-1478.665	216.3637	1.104984	0.994437	0.00556335	2.80366
133506	-1262.136	-1479.226	217.0893	1.155311	0.990763	0.00923725	2.321296
133512	-1263.419	-1480.83	217.4115	1.144797	0.982578	0.0174216	2.12019
133518	-1261.667	-1478.218	216.551	1.000205	0.980925	0.0190746	2.753398
133524	-1259.794	-1476.499	216.7052	1.045926	0.981141	0.0188595	2.630611
133530	-1266.533	-1483.927	217.394	1.279852	0.969908	0.0300921	2.042788
133536	-1264.579	-1481.032	216.4532	1.092116	0.951085	0.0489148	2.756962
133542	-1263.854	-1481.693	217.8391	1.278	0.988709	0.0112913	1.741309
133548	-1259.725	-1477.607	217.8816	1.235508	0.994584	0.00541563	1.741309
133554	-1256.514	-1474.423	217.9099	1.335636	0.994107	0.00589345	1.650266
133560	-1266.909	-1484.557	217.648	1.195745	0.994279	0.0057208	1.929276
133566	-1263.424	-1480.497	217.0728	1.062008	0.984976	0.0150239	2.39104
133572	-1260.968	-1477.688	216.72	0.928259	0.977531	0.0224688	2.693931
133578	-1258.523	-1475.935	217.4122	1.194659	0.969974	0.030026	2.086964
133584	-1260.269	-1477.389	217.1198	1.241559	0.964789	0.0352105	2.246591
133590	-1258.588	-1475.874	217.2868	1.298844	0.960916	0.0390843	2.100952
133596	-1267.026	-1484.463	217.437	1.310344	0.960916	0.0390843	1.993932
133602	-1259.531	-1475.194	215.6629	0.8602254	0.979589	0.0204108	3.368209
133608	-1250.571	-1466.732	216.1609	0.9980644	0.976355	0.0236449	2.990868
133614	-1277.605	-1493.672	216.0668	0.9980644	0.974749	0.0252514	3.047272
133620	-1260.102	-1476.596	216.4935	0.8607916	0.974749	0.0252514	2.873115
133626	-1254.874	-1470.899	216.0252	0.8976553	0.977077	0.022923	3.13197
133632	-1258.488	-1474.503	216.0148	0.9278254	0.98266	0.0173398	3.120195
133638	-1266.937	-1483.735	216.798	1.055757	0.98266	0.0173398	2.567038
133644	-1278.897	-1494.687	215.79	0.8996473	0.990464	0.00953598	3.270139
133650	-1251.895	-1467.419	215.5242	0.7666778	0.993675	0.00632459	3.5041
133656	-1266.766	-1481.899	215.1324	0.8644148	0.985113	0.0148868	3.674938
133662	-1264.354	-1480.494	216.1393	1.016674	0.992318	0.00768162	2.992659
133668	-1264.674	-1481.274	216.6001	1.195498	0.980527	0.0194726	2.60314
